date,oil_price_end,oil_return_monthly,usdpkr_end,usdpkr_return_monthly,interest_rate_end,cpi_yoy_end,idx_return_monthly,idx_vol_monthly,nav_akd_end,nav_return_akd_monthly,aum_akd,flow_akd,flow_pct_akd,flow_spike_akd,nav_nbp_end,nav_return_nbp_monthly,aum_nbp,flow_nbp,flow_pct_nbp,flow_spike_nbp,nav_nti_end,nav_return_nti_monthly,aum_nti,flow_nti,flow_pct_nti,flow_spike_nti,total_fund_flow
2022-12-30,85.91,0.051716130228734364,221.95,-0.019316214137187263,16.0,23.8,-0.05243004799800708,0.16374912484649354,12.1766,-0.0464608180173689,418.56,3.760920445735678,0.008645595378808943,False,9.4383,-0.054543815362423254,3.06,-2.61273710782546,-0.4354561846375767,False,10.2836,-0.03741353327155461,38.77,-0.0029828798217792496,-7.405362020305983e-05,False,0.718315815209468
2023-01-31,84.49,0.036389200122581705,224.11,0.010546788558473786,17.0,27.6,0.034439954858437996,0.21954607962117764,12.2535,-0.003269967544351826,418.13,0.9386776153638721,0.002242635740070413,False,9.6122,0.018446509360994234,3.06,-0.056446318644642446,-0.018446509360994262,False,10.4194,0.013205492240071504,39.88,0.5980230658524306,0.01542489207770004,False,1.4794753810284365
2023-02-28,83.89,-0.04304579801060944,226.95,0.011529637093652177,17.0,31.5,-0.0002298586517814616,0.219107335880462,12.1909,-0.003750980648535629,424.37,7.808397538572194,0.01867456900622341,False,9.7729,-0.0036599787945518214,6.34,3.2911995351113283,1.075555403631153,False,10.7913,0.014734921858837957,40.05,-0.417628683730463,-0.010472133493742803,False,11.765726229096693
2023-03-31,79.77,-0.01952056257271234,268.83,0.07433482134528549,20.0,35.4,-0.019064258410476105,0.12823544564558265,12.0315,-0.010689470871191986,411.93,-7.903709246392282,-0.018624571120466296,False,9.7114,0.005424992235220971,6.34,-0.03439445077130099,-0.005424992235220976,False,10.651,-0.0027993895645497258,40.14,0.2021155520602207,0.0050465805757857855,False,-7.7549911278832635
2023-04-28,79.54,0.011608356187031177,260.93,-0.023652159511864522,21.0,35.4,0.025437458787977294,0.12559475557625602,12.4926,0.03835891979951955,426.44,-1.2911898330161193,-0.0031344884640985586,False,10.1679,0.04101440520921851,6.27,-0.33003132902644605,-0.05205541467294102,False,11.1738,0.04388038228342417,41.9,-0.0013585448566502123,-3.3845163344549386e-05,False,-1.6778034551995997
2023-05-31,72.66,0.01390396730444654,283.66,0.028425889968953785,21.0,38.0,-0.04632840489087377,0.11874635987059876,12.4125,-0.014403798664432754,422.24,1.9423559024606902,0.004554816392600812,False,10.1416,-0.0025473321858864306,4.77,-1.484028227194492,-0.23668711757487912,False,11.1809,0.0006354149886340643,41.36,-0.56662388802377,-0.013523243150925297,False,-0.35395175709077537
2023-06-27,72.26,0.003371320029498158,283.92,0.008036998384831453,22.0,38.0,-0.002957085403837183,0.1552451679480459,12.4341,0.003267815646785577,422.89,-0.7298024786987867,-0.0017284067797906089,False,9.819,-0.020802584865770357,3.66,-1.010771670190275,-0.21190181764995283,False,10.0435,-0.09413557976765996,37.47,0.003447579190414274,8.335539628661204e-05,False,-1.950673438732104
2023-07-31,85.56,-0.12209706632240268,285.35,-0.0004119654662529003,22.0,28.3,0.14467709646735485,0.2438780719403579,14.354,0.08436010364651403,495.49,36.92495576892571,0.0873157458651794,False,11.3567,0.15601587947882734,6.73,2.4989818811074924,0.6827819347288231,False,11.6045,0.15542390600886136,44.29,0.9962662418479624,0.026588370478995527,False,41.21688994295416
2023-08-31,86.86,-0.05740537168952771,277.41,-0.03058966827878646,22.0,27.4,-0.0786254481163009,0.1928540897257872,13.4558,-0.06617902202728776,458.11,-4.588956375699183,-0.009261451039777156,False,11.1119,-0.04667982155113248,1.25,-5.165844800960879,-0.7675846658188527,False,11.4891,-0.03250498943166791,41.45,-1.4003540180714253,-0.03161783739154268,False,-11.96361914898166
2023-09-28,95.38,-0.0735673727206918,289.38,0.05169715115910091,22.0,27.4,0.05170981867048952,0.20952511948725033,13.7907,0.018259816589630384,469.23,2.7549954221244093,0.006013829477907946,False,10.663,-0.013698883554864816,5.67,4.437123604443581,3.549698883554865,False,11.2594,0.007823129251700589,41.77,-0.00426870748298569,-0.00010298449898638575,False,10.74346004761879
2023-10-31,87.41,0.06937879094483818,307.1,0.06520600676435653,22.0,26.8,0.09509632159081871,0.12965164939999216,15.4195,0.10889373116725265,532.12,11.793794524390023,0.025134357403384315,False,11.6814,0.09551810483076828,10.51,4.2984123456095436,0.7580974154514186,False,12.5772,0.11703998436861651,47.15,0.49123985292288097,0.011760590206437178,False,17.37843908598369
2023-11-30,82.83,0.08795323200464222,283.62,-0.08084277280230309,22.0,29.2,0.1269171310095828,0.13751489697660474,17.8878,0.15116997451540648,617.29,4.729433160861845,0.008887907165417283,False,13.4616,0.147024991266264,8.15,-3.9052326582084333,-0.3715730407429528,False,14.5521,0.14507727172578777,53.9,-0.09039336187089475,-0.0019171444723413522,False,0.3692048627326398
2023-12-29,77.04,0.038642786878558905,282.65,-0.005789818512761165,22.0,29.2,0.02871354137646223,0.252391096622932,18.4068,0.010113870215393117,617.19,-6.343190945259948,-0.010275868627808564,False,13.6837,0.01823850698733498,6.63,-1.6686438319467802,-0.20474157447199756,False,14.802,0.013419142818019925,54.77,0.1467082021087336,0.0027218590372677844,False,-8.077422159160534
2024-01-31,81.71,-0.021318387933487344,284.38,0.009227461673839643,22.0,28.3,0.004404954372042497,0.2316042533288136,18.2482,-0.041359565023246,629.56,37.89670993669711,0.061402015484206006,False,13.731,0.0034933348924228724,3.63,-3.0231608103367638,-0.4559820226752283,False,14.9301,0.008654235914065556,55.51,0.26600749898662457,0.004856810279105798,False,34.74983342843505
2024-02-29,83.62,-0.045301449385223784,281.72,-0.010063469473798239,22.0,23.1,0.04364297810337998,0.2085797237691519,19.0054,0.03471855485444575,672.07,20.652586605835268,0.03280479478657359,False,14.124,0.023626612552543946,9.82,6.104235396434266,1.6816075472270706,False,15.5006,0.03313226913720135,58.47,1.1208277401939526,0.02019145631767164,False,29.612253540794804
2024-03-29,87.48,-0.04459272802036724,279.5,-0.008694016971309249,22.0,23.1,0.0051034917233071546,0.14087067822466812,19.6878,0.024301924487661664,680.3,-8.102594390422837,-0.0120561762769099,False,14.7888,0.02778511362846614,8.75,-1.3428498158315385,-0.13674641709078802,False,16.3419,0.03410112004049859,60.96,0.4961075112320472,0.008484821467967286,False,-9.08965446692206
2024-04-30,87.86,0.038508872444841774,279.11,0.0001428706457632437,22.0,17.3,0.06436391429055952,0.14176540535070942,20.8621,0.06302610928805841,722.69,-0.48666214866602786,-0.0007153640286138879,False,15.9699,0.08009089863854935,7.78,-1.670795363087307,-0.19094804149569222,False,17.6122,0.07773269938012128,65.38,-0.31858535421220324,-0.005226137700331418,False,-2.672932409190176
2024-05-31,81.62,0.05817799458804136,277.94,-0.004130468322743802,22.0,11.8,0.039739379759819636,0.13917083754546172,22.1893,0.06361775660168423,0.0,-768.6659165184712,-1.0636177566016842,True,16.6381,0.045395712382819475,0.0,-8.133178642338336,-1.0453957123828195,False,18.292,0.04365289925771254,0.0,-68.23402655346923,-1.0436528992577125,True,-846.1857880825211
2024-07-31,80.72,0.10163845449260037,278.4,0.002587012556994284,19.5,11.1,-0.00010435821492513556,0.21545269774699707,20.7653,-0.01274170006608577,823.86,10.842917421422271,0.013166710084179028,False,15.9489,0.002867329422195475,10.0,8.997132670577805,8.997132670577805,False,17.8048,0.006893665631768631,67.0,0.2429499686137433,0.003664403749830216,False,29.096963845025634
2024-08-30,78.8,0.04139332905265322,278.38,0.0034839955172449428,19.5,11.1,-0.00656963886706359,0.11682828040601316,20.9038,0.008476416072867199,828.74,-2.1033801457923573,-0.0025530795836578514,False,15.7447,-0.003045691707613596,10.0,0.030456917076136847,0.0030456917076136848,False,17.6178,-0.001581121746374592,67.0,0.10593515700709588,0.0015811217463745655,False,-1.964914337838794
2024-09-30,71.77,0.051755911559738924,278.5,0.0004301615893353667,17.5,6.9,0.04036584493775526,0.10179548062201008,21.5119,0.029129789982299314,853.95,1.0689778500692455,0.0012898832565934376,False,16.3708,0.0397987830439146,10.0,-0.39798783043914554,-0.03979878304391456,False,18.3933,0.04401798181384731,70.0,0.05079521847223134,0.0007581375891377812,False,0.684034475904148
2024-10-31,73.16,0.006273032980387729,278.68,0.0036971155111088904,17.5,7.2,0.07030932978406572,0.14437907503914083,23.5489,0.08599348834635356,942.32,14.935860626631325,0.01749032218119483,False,18.2171,0.11807307298091851,9.0,-2.1807307298091843,-0.21807307298091844,False,20.2337,0.1043450733821274,76.0,-1.3041551367489177,-0.01863078766784168,False,11.231761221605657
2024-11-29,72.94,0.01752615066902248,277.52,-0.005036711076231221,15.0,7.2,0.12359972499286213,0.2313230679084828,26.7007,0.11084900754275817,1081.89,35.11476321230816,0.03726415995872757,False,20.2779,0.13193928872465,13.0,2.8125464014781496,0.3125051557197944,False,22.4468,0.12834278360879892,85.0,-0.7540515542687132,-0.009921730977219911,False,37.51310564421891
2024-12-31,74.64,-0.05550964713843261,277.79,-0.0007564509751420484,13.0,4.1,0.15314749550841278,0.36686437438274966,30.1691,0.12993307091037787,1173.39,-49.07329008722877,-0.04535885356850398,False,22.4321,0.10626661340513777,16.0,1.6185340257332097,0.12450261736409306,False,25.4225,0.132592008482467,99.6,3.329679278990298,0.03917269739988586,False,-44.006760321309784
2025-01-31,76.76,-0.017530329404996756,277.94,0.0014035283043178008,12.0,2.4,0.025150370365998993,0.3153056923012078,29.7369,-0.02960756032136591,1149.26,10.611215205487497,0.009043212576796713,False,22.3421,-0.004722003198489033,18.0,2.0755520511758245,0.12972200319848903,False,25.1516,-0.009069490737457553,102.0,3.3033212774507774,0.033165876279626284,False,16.162019626169013
2025-02-28,73.18,0.05453432805409044,278.56,0.0002520532128983661,12.0,1.5,-0.0190141451474649,0.16835531132287204,29.5671,-0.005479313824419796,1179.66,36.69715620585271,0.03193111759380184,False,22.3514,-0.0112799915068299,18.0,0.20303984712293754,0.011279991506829864,False,25.3713,-0.0016016055406893326,103.0,1.163363765150308,0.011405527109316744,False,38.1181764543359
2025-03-27,74.03,-0.027678186810338783,278.87,0.0011479938090789604,12.0,1.5,0.009735448877076548,0.14078406269724905,30.693,0.038121619839071474,1224.49,-0.14055005935915688,-0.00011914454958136824,False,23.6341,0.06202536196065389,23.0,3.8835434847082304,0.2157524158171239,False,29.4923,0.16815529827424358,109.0,-11.319995722247086,-0.10990287108977753,False,-7.471271896720247
2025-04-30,63.12,0.16119154115777526,279.72,0.0035076014128585576,12.0,0.3,-0.07044455188445514,0.20981773042134239,28.9599,-0.05651175291990418,1161.92,6.628076332893443,0.005412928103041627,False,22.6137,-0.0431546611603818,13.0,-9.007442793311217,-0.3916279475352703,False,26.11,-0.11468417180077517,102.0,5.500574726284498,0.050463988314536676,False,2.785457234749031
2025-05-30,63.9,-0.0557085355862289,280.16,0.0010722707357574833,11.0,0.3,0.0698964659129118,0.40651755271591017,31.0472,0.07211624791082505,1244.34,-1.3733107725458922,-0.0011819322952921819,False,23.6514,0.08327684443874461,33.0,18.917401022296318,1.4551846940227937,True,27.1038,0.07045023696682451,112.0,2.8140758293838957,0.027588978719449958,False,22.839757819581273
2025-06-30,67.61,-0.03165464688294687,281.02,0.003882328849843344,11.0,3.2,0.04572758420787504,0.22358985908386592,30.723,-0.010400729242830753,1301.93,70.53204342602407,0.05668229215971847,False,21.673,-0.08362895280940685,33.0,2.759755442710425,0.08362895280940681,False,25.9882,-0.04116028010832429,109.4,2.0099513721323206,0.017945994394038576,False,75.46000748022999
2025-07-31,72.53,-0.03743674487187966,282.12,0.0029133339986373128,11.0,4.1,0.11047328251772198,0.22423369438257837,34.0187,0.08489759731603552,1454.63,42.169271126334024,0.03238981444957411,False,24.1584,0.10927749845030643,34.0,-2.6061574488601096,-0.07897446814727604,False,29.3996,0.12322821709928089,130.09,7.208833049338665,0.06589426918956731,False,46.79125634230445
2025-08-29,68.12,0.007136375361582985,283.86,0.006221322214086994,11.0,4.1,0.05986296578506516,0.11542285418607458,36.1719,0.050848885583471004,1601.86,73.2636855637154,0.050365856309656336,False,26.0141,0.06580219600131088,45.0,8.76272533595543,0.257727215763395,False,31.2926,0.060033061882630356,143.08,5.180298979688615,0.03982088538464613,False,87.55462383681714
2025-09-30,67.02,0.041953718072310686,282.66,-0.0021989428765184548,11.0,5.8,0.12162309408230626,0.12178046031805323,40.1877,0.10137686839177174,1798.48,34.22844959795657,0.021367940767580546,False,29.469,0.13283051942061075,43.0,-7.977373373927485,-0.1772749638650552,False,34.4681,0.1014776656461911,162.0,4.400575599342972,0.030756049757778663,False,30.526500850032363
2025-10-01,65.35,0.019157082071064903,282.57,-0.0003184544371694011,11.0,5.8,0.0009767442592818346,0.12200753200819707,39.3088,-0.022796314802937423,1751.85,-5.631283753213211,-0.0031311350435997126,False,28.1547,-0.05464673529826547,64.0,23.349809617825414,0.5430188283215213,True,33.1556,-0.05268090310119611,167.91,14.444306302393755,0.0891623845826775,False,33.79188224486656
